product_id,title,description,category,brand,price,rating,num_reviews,specifications,major_category
893,Bajaj Kitchen Appliances 7249,Reliable kitchen appliances offering great value for money.,Home>Kitchen Appliances,Bajaj,3867,3.8,1277,{},Home
894,IKEA Lighting 8428,Reliable lighting offering great value for money.,Home>Lighting,IKEA,324450,4.8,1318,{},Home
895,"Samsung 55"" Smart TV",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,Samsung,8539,3.7,1268,{},Electronics
896,Bosch Kitchen Appliances 4172,Premium kitchen appliances designed for comfort and style.,Home>Kitchen Appliances,Bosch,21675,3.9,912,{},Home
897,Fastrack Jewelry 8284,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Fastrack,9511,4.7,173,{},Fashion
898,"LG 55"" Smart TV",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,LG,95928,4.7,351,{},Electronics
899,Fastrack Accessories 6618,Advanced accessories with cutting-edge technology and modern design.,Fashion>Accessories,Fastrack,26059,4.3,1396,{},Fashion
900,IKEA Furniture 4889,Premium furniture designed for comfort and style.,Home>Furniture,IKEA,3957,4.0,460,{},Home
901,Godrej Interio Furniture 6595,Stylish and durable furniture perfect for everyday use.,Home>Furniture,Godrej Interio,464265,4.5,1007,{},Home
902,Crompton Storage 6499,Premium storage designed for comfort and style.,Home>Storage,Crompton,79879,4.0,264,{},Home
903,Calvin Klein Ultraboost,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Calvin Klein,20753,4.6,2000,"{""type"": ""Running Shoes"", ""material"": ""Leather"", ""color"": ""Red"", ""style"": ""Sporty""}",Fashion
904,Tommy Hilfiger Jewelry 4363,Reliable jewelry offering great value for money.,Fashion>Jewelry,Tommy Hilfiger,5220,4.0,201,{},Fashion
905,Ray-Ban Air Max,Stylish and durable footwear perfect for everyday use.,Fashion>Footwear,Ray-Ban,743,3.8,631,"{""type"": ""Casual Shoes"", ""material"": ""Canvas"", ""color"": ""White"", ""style"": ""Retro""}",Fashion
906,Realme Spectre Gaming,Premium laptops designed for comfort and style.,Electronics>Laptops,Realme,671,4.7,331,"{""display"": ""14-inch FHD"", ""processor"": ""Intel i7"", ""ram"": ""8GB"", ""storage"": ""256TB SSD"", ""graphics"": ""NVIDIA RTX 4070""}",Electronics
907,Adidas Jewelry 6544,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Adidas,84795,3.9,1707,{},Fashion
908,Puma Jewelry 9633,Premium jewelry designed for comfort and style.,Fashion>Jewelry,Puma,472738,3.6,345,{},Fashion
909,OnePlus Gaming 4140,Premium gaming designed for comfort and style.,Electronics>Gaming,OnePlus,464041,4.1,1277,{},Electronics
910,Zara Jewelry 1756,Premium jewelry designed for comfort and style.,Fashion>Jewelry,Zara,22546,3.9,354,{},Fashion
911,Nike Hoodie,Advanced apparel with cutting-edge technology and modern design.,Fashion>Apparel,Nike,4355,4.7,1309,"{""type"": ""Shirt"", ""material"": ""Wool"", ""fit"": ""Oversized"", ""color"": ""White""}",Fashion
912,Motorola ZenBook Gaming,Reliable laptops offering great value for money.,Electronics>Laptops,Motorola,348385,3.9,871,"{""display"": ""16-inch FHD"", ""processor"": ""Intel i9"", ""ram"": ""32GB"", ""storage"": ""512TB SSD"", ""graphics"": ""AMD Radeon""}",Electronics
913,IKEA Lighting 4394,Stylish and durable lighting perfect for everyday use.,Home>Lighting,IKEA,19813,4.8,860,{},Home
914,"Vivo 55"" Smart TV",Stylish and durable televisions perfect for everyday use.,Electronics>Televisions,Vivo,58361,4.3,325,{},Electronics
915,"Nokia 65"" QLED",Stylish and durable televisions perfect for everyday use.,Electronics>Televisions,Nokia,4311,4.3,738,{},Electronics
916,Calvin Klein Watches 8086,Reliable watches offering great value for money.,Fashion>Watches,Calvin Klein,90213,4.0,833,{},Fashion
917,Nokia Victus Gaming,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Nokia,54850,3.6,196,"{""display"": ""15.6-inch FHD"", ""processor"": ""Intel i9"", ""ram"": ""32GB"", ""storage"": ""1TB SSD"", ""graphics"": ""Integrated""}",Electronics
918,Ray-Ban Ultraboost,Advanced footwear with cutting-edge technology and modern design.,Fashion>Footwear,Ray-Ban,49987,4.6,332,"{""type"": ""Running Shoes"", ""material"": ""Synthetic"", ""color"": ""Blue"", ""style"": ""Retro""}",Fashion
919,Whirlpool Storage 5278,High-quality storage with premium features and excellent performance.,Home>Storage,Whirlpool,61942,4.7,1653,{},Home
920,Fastrack Watches 1194,Reliable watches offering great value for money.,Fashion>Watches,Fastrack,18025,3.8,1531,{},Fashion
921,Daikin Furniture 4829,Premium furniture designed for comfort and style.,Home>Furniture,Daikin,478803,4.7,747,{},Home
922,"OnePlus 55"" 4K",Stylish and durable televisions perfect for everyday use.,Electronics>Televisions,OnePlus,335914,4.8,111,{},Electronics
923,Fastrack Shirt,Advanced apparel with cutting-edge technology and modern design.,Fashion>Apparel,Fastrack,18734,4.1,1591,"{""type"": ""T-Shirt"", ""material"": ""Viscose"", ""fit"": ""Loose"", ""color"": ""Blue""}",Fashion
924,Ray-Ban Jewelry 5909,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Ray-Ban,763,4.9,364,{},Fashion
925,Fastrack Bags 7404,Reliable bags offering great value for money.,Fashion>Bags,Fastrack,17800,3.6,841,{},Fashion
926,Apple Audio 6387,Premium audio designed for comfort and style.,Electronics>Audio,Apple,435021,4.8,240,{},Electronics
927,Motorola Redmi 8,Premium mobiles designed for comfort and style.,Electronics>Mobiles,Motorola,14538,4.5,193,"{""display"": ""6.5-inch AMOLED"", ""processor"": ""A17 Bionic"", ""ram"": ""6GB"", ""storage"": ""64GB"", ""camera"": ""50MP Quad"", ""battery"": ""4421mAh""}",Electronics
928,Levi's Grand Court,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Levi's,8628,3.7,906,"{""type"": ""Running Shoes"", ""material"": ""Synthetic"", ""color"": ""Red"", ""style"": ""Modern""}",Fashion
929,Adidas Jewelry 7373,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Adidas,11739,4.0,1725,{},Fashion
930,Daikin Storage 3601,Premium storage designed for comfort and style.,Home>Storage,Daikin,51604,4.3,1452,{},Home
931,Zara Accessories 1121,Stylish and durable accessories perfect for everyday use.,Fashion>Accessories,Zara,133538,4.7,1288,{},Fashion
932,Oppo Wearables 9043,Reliable wearables offering great value for money.,Electronics>Wearables,Oppo,402059,3.6,236,{},Electronics
933,Calvin Klein Jewelry 6681,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Calvin Klein,421402,4.7,1790,{},Fashion
934,OnePlus Audio 3942,Premium audio designed for comfort and style.,Electronics>Audio,OnePlus,340033,4.1,1399,{},Electronics
935,LG Cameras 2565,Reliable cameras offering great value for money.,Electronics>Cameras,LG,2463,4.8,373,{},Electronics
936,Ray-Ban Jewelry 5782,High-quality jewelry with premium features and excellent performance.,Fashion>Jewelry,Ray-Ban,21170,4.1,1610,{},Fashion
937,Crompton Kitchen Appliances 2253,High-quality kitchen appliances with premium features and excellent performance.,Home>Kitchen Appliances,Crompton,78752,4.2,567,{},Home
938,Samsung Wearables 8572,High-quality wearables with premium features and excellent performance.,Electronics>Wearables,Samsung,4283,4.1,1577,{},Electronics
939,Tommy Hilfiger T-Shirt,High-quality apparel with premium features and excellent performance.,Fashion>Apparel,Tommy Hilfiger,354153,4.2,219,"{""type"": ""Jeans"", ""material"": ""Cotton"", ""fit"": ""Slim"", ""color"": ""Blue""}",Fashion
940,Philips Storage 8171,Stylish and durable storage perfect for everyday use.,Home>Storage,Philips,246350,4.8,399,{},Home
941,Apple Wearables 3903,Advanced wearables with cutting-edge technology and modern design.,Electronics>Wearables,Apple,4879,4.6,394,{},Electronics
942,Samsung Cameras 5476,Stylish and durable cameras perfect for everyday use.,Electronics>Cameras,Samsung,287740,3.8,1513,{},Electronics
943,Motorola Cameras 4541,Reliable cameras offering great value for money.,Electronics>Cameras,Motorola,4783,4.5,1517,{},Electronics
944,Blue Star Kitchen Appliances 6051,Reliable kitchen appliances offering great value for money.,Home>Kitchen Appliances,Blue Star,538,3.6,822,{},Home
945,Oppo Victus Air,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Oppo,2306,4.9,247,"{""display"": ""13.3-inch QHD"", ""processor"": ""Intel i5"", ""ram"": ""8GB"", ""storage"": ""512TB SSD"", ""graphics"": ""NVIDIA RTX 3050""}",Electronics
946,Prestige Furniture 1721,Reliable furniture offering great value for money.,Home>Furniture,Prestige,3179,4.0,1333,{},Home
947,OnePlus Wearables 9875,Reliable wearables offering great value for money.,Electronics>Wearables,OnePlus,163336,3.8,266,{},Electronics
948,Puma Accessories 1245,Reliable accessories offering great value for money.,Fashion>Accessories,Puma,26570,4.1,989,{},Fashion
949,Realme Pro 13,High-quality mobiles with premium features and excellent performance.,Electronics>Mobiles,Realme,13255,4.9,1278,"{""display"": ""6.1-inch AMOLED"", ""processor"": ""Dimensity 7050"", ""ram"": ""8GB"", ""storage"": ""512GB"", ""camera"": ""48MP Dual"", ""battery"": ""5098mAh""}",Electronics
950,Tommy Hilfiger Jewelry 3177,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Tommy Hilfiger,15419,5.0,1414,{},Fashion
951,Levi's Air Max,Premium footwear designed for comfort and style.,Fashion>Footwear,Levi's,2405,3.5,1604,"{""type"": ""Formal Shoes"", ""material"": ""Canvas"", ""color"": ""Various"", ""style"": ""Sporty""}",Fashion
952,"OnePlus 75"" 4K",Stylish and durable televisions perfect for everyday use.,Electronics>Televisions,OnePlus,990,3.7,1071,{},Electronics
953,Puma Dress,Stylish and durable apparel perfect for everyday use.,Fashion>Apparel,Puma,14113,4.0,1661,"{""type"": ""T-Shirt"", ""material"": ""Polyester"", ""fit"": ""Oversized"", ""color"": ""Blue""}",Fashion
954,Vivo Wearables 5726,High-quality wearables with premium features and excellent performance.,Electronics>Wearables,Vivo,15855,4.0,471,{},Electronics
955,Philips Kitchen Appliances 4644,Premium kitchen appliances designed for comfort and style.,Home>Kitchen Appliances,Philips,373401,4.0,955,{},Home
956,Godrej Interio Kitchen Appliances 9055,High-quality kitchen appliances with premium features and excellent performance.,Home>Kitchen Appliances,Godrej Interio,6707,4.5,339,{},Home
957,Apple Spectre Air,Stylish and durable laptops perfect for everyday use.,Electronics>Laptops,Apple,18894,3.8,559,"{""display"": ""13.3-inch QHD"", ""processor"": ""AMD Ryzen 5"", ""ram"": ""16GB"", ""storage"": ""256TB SSD"", ""graphics"": ""NVIDIA RTX 3050""}",Electronics
958,Fastrack Accessories 8344,Stylish and durable accessories perfect for everyday use.,Fashion>Accessories,Fastrack,88068,3.6,786,{},Fashion
959,Puma Watches 8712,Reliable watches offering great value for money.,Fashion>Watches,Puma,364918,4.4,937,{},Fashion
960,Nokia Gaming 1324,Reliable gaming offering great value for money.,Electronics>Gaming,Nokia,143637,4.6,1937,{},Electronics
961,Ray-Ban Bags 3503,Premium bags designed for comfort and style.,Fashion>Bags,Ray-Ban,13430,4.1,676,{},Fashion
962,Tommy Hilfiger Accessories 8878,High-quality accessories with premium features and excellent performance.,Fashion>Accessories,Tommy Hilfiger,42911,4.6,450,{},Fashion
963,Samsung Inspiron Gaming,Reliable laptops offering great value for money.,Electronics>Laptops,Samsung,261381,4.5,1254,"{""display"": ""16-inch QHD"", ""processor"": ""AMD Ryzen 5"", ""ram"": ""32GB"", ""storage"": ""512TB SSD"", ""graphics"": ""AMD Radeon""}",Electronics
964,Samsung Audio 3039,Reliable audio offering great value for money.,Electronics>Audio,Samsung,11364,4.6,572,{},Electronics
965,Whirlpool Cooling 9005,Advanced cooling with cutting-edge technology and modern design.,Home>Cooling,Whirlpool,3656,4.9,1556,{},Home
966,Nokia Inspiron Gaming,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Nokia,57429,4.4,1999,"{""display"": ""14-inch QHD"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""16GB"", ""storage"": ""1TB SSD"", ""graphics"": ""NVIDIA RTX 3050""}",Electronics
967,IKEA Furniture 2912,High-quality furniture with premium features and excellent performance.,Home>Furniture,IKEA,308491,4.6,1895,{},Home
968,OnePlus Wearables 7929,Stylish and durable wearables perfect for everyday use.,Electronics>Wearables,OnePlus,232577,4.5,1075,{},Electronics
969,Blue Star Storage 6045,Reliable storage offering great value for money.,Home>Storage,Blue Star,1395,4.5,1640,{},Home
970,H&M Hoodie,Stylish and durable apparel perfect for everyday use.,Fashion>Apparel,H&M,100827,3.6,1634,"{""type"": ""Dress"", ""material"": ""Denim"", ""fit"": ""Regular"", ""color"": ""White""}",Fashion
971,Whirlpool Laundry 7829,Advanced laundry with cutting-edge technology and modern design.,Home>Laundry,Whirlpool,189461,3.8,431,{},Home
972,Philips Furniture 8970,Stylish and durable furniture perfect for everyday use.,Home>Furniture,Philips,4191,4.4,485,{},Home
973,Samsung Spectre Air,Advanced laptops with cutting-edge technology and modern design.,Electronics>Laptops,Samsung,2901,3.6,305,"{""display"": ""16-inch QHD"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""1TB SSD"", ""graphics"": ""NVIDIA RTX 3050""}",Electronics
974,Levi's Air Max,Premium footwear designed for comfort and style.,Fashion>Footwear,Levi's,1000,3.9,64,"{""type"": ""Running Shoes"", ""material"": ""Canvas"", ""color"": ""Red"", ""style"": ""Casual""}",Fashion
975,IKEA Lighting 2586,Stylish and durable lighting perfect for everyday use.,Home>Lighting,IKEA,3577,4.4,1609,{},Home
976,Calvin Klein Watches 6521,Premium watches designed for comfort and style.,Fashion>Watches,Calvin Klein,276449,4.1,1873,{},Fashion
977,Zara Accessories 6918,Reliable accessories offering great value for money.,Fashion>Accessories,Zara,420239,3.6,779,{},Fashion
978,Nike Revolution,Reliable footwear offering great value for money.,Fashion>Footwear,Nike,57576,4.1,1316,"{""type"": ""Running Shoes"", ""material"": ""Mesh"", ""color"": ""Various"", ""style"": ""Casual""}",Fashion
979,Daikin Storage 9436,Reliable storage offering great value for money.,Home>Storage,Daikin,5102,5.0,1979,{},Home
980,Levi's Air Max,Advanced footwear with cutting-edge technology and modern design.,Fashion>Footwear,Levi's,487556,4.4,216,"{""type"": ""Formal Shoes"", ""material"": ""Leather"", ""color"": ""Various"", ""style"": ""Modern""}",Fashion
981,Calvin Klein Watches 2645,Reliable watches offering great value for money.,Fashion>Watches,Calvin Klein,50569,4.6,1831,{},Fashion
982,Whirlpool Lighting 1520,Stylish and durable lighting perfect for everyday use.,Home>Lighting,Whirlpool,145660,4.0,1428,{},Home
983,Prestige Laundry 8311,High-quality laundry with premium features and excellent performance.,Home>Laundry,Prestige,447415,4.3,548,{},Home
984,Apple XPS ,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Apple,451588,3.7,328,"{""display"": ""14-inch QHD"", ""processor"": ""AMD Ryzen 5"", ""ram"": ""16GB"", ""storage"": ""256TB SSD"", ""graphics"": ""NVIDIA RTX 4070""}",Electronics
985,Daikin Storage 2481,Advanced storage with cutting-edge technology and modern design.,Home>Storage,Daikin,23873,4.6,1280,{},Home
986,Oppo Cameras 7176,Reliable cameras offering great value for money.,Electronics>Cameras,Oppo,222351,3.8,286,{},Electronics
987,Adidas Air Max,Advanced footwear with cutting-edge technology and modern design.,Fashion>Footwear,Adidas,15268,4.9,1231,"{""type"": ""Running Shoes"", ""material"": ""Mesh"", ""color"": ""Various"", ""style"": ""Retro""}",Fashion
988,Bajaj Kitchen Appliances 2013,Premium kitchen appliances designed for comfort and style.,Home>Kitchen Appliances,Bajaj,17718,5.0,704,{},Home
989,Puma Jewelry 9515,Premium jewelry designed for comfort and style.,Fashion>Jewelry,Puma,8492,4.1,1152,{},Fashion
990,Puma Accessories 5863,Stylish and durable accessories perfect for everyday use.,Fashion>Accessories,Puma,456505,4.2,1281,{},Fashion
991,Nike Jacket,Advanced apparel with cutting-edge technology and modern design.,Fashion>Apparel,Nike,430866,4.7,1063,"{""type"": ""Jeans"", ""material"": ""Wool"", ""fit"": ""Regular"", ""color"": ""Blue""}",Fashion
992,Tommy Hilfiger Jewelry 1963,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Tommy Hilfiger,11901,4.8,1963,{},Fashion
993,Samsung Cameras 3933,Reliable cameras offering great value for money.,Electronics>Cameras,Samsung,256815,5.0,1400,{},Electronics
994,Motorola V 13,Reliable mobiles offering great value for money.,Electronics>Mobiles,Motorola,62010,4.5,449,"{""display"": ""6.7-inch LCD"", ""processor"": ""Helio G88"", ""ram"": ""12GB"", ""storage"": ""512GB"", ""camera"": ""48MP Dual"", ""battery"": ""5488mAh""}",Electronics
995,Blue Star Lighting 2594,Stylish and durable lighting perfect for everyday use.,Home>Lighting,Blue Star,32094,4.8,1503,{},Home
996,Puma Watches 3253,Reliable watches offering great value for money.,Fashion>Watches,Puma,252610,4.8,479,{},Fashion
997,OnePlus Gaming 1149,Advanced gaming with cutting-edge technology and modern design.,Electronics>Gaming,OnePlus,1709,4.1,924,{},Electronics
998,IKEA Furniture 2573,Advanced furniture with cutting-edge technology and modern design.,Home>Furniture,IKEA,194179,4.9,290,{},Home
999,Crompton Storage 8107,Stylish and durable storage perfect for everyday use.,Home>Storage,Crompton,228451,3.6,543,{},Home
1000,H&M Watches 3826,Reliable watches offering great value for money.,Fashion>Watches,H&M,4298,4.8,1381,{},Fashion
